provider,id,description,package,title,name,level,risk-level,security,reliability,performance-efficiency,cost-optimisation,operational-excellence,release-date,update-date,knowledge-base-html,multi-risk-level,must-be-configured,not-scored,categories
aws,AG-002,"Ensure that detailed CloudWatch metrics are enabled for all APIs created with AWS API Gateway service in order to monitor API stages caching, latency and detected errors at a more granular level and set alarms accordingly",base,APIs Detailed CloudWatch Metrics,DetailedCloudWatchMetrics,resource,MEDIUM,NO,NO,YES,NO,YES,2017-01-01,2017-01-01,https://www.cloudconformity.com/knowledge-base/aws/AG/detailed-cloudwatch-metrics.html,,,,
aws,AG-003,Ensure that tracing is enabled for all stages in all APIs created with AWS API Gateway service in order to analyze latencies in APIs and their backend services,base,Tracing Enabled,Tracing,resource,LOW,NO,NO,NO,NO,YES,2018-11-19,2017-01-01,https://www.cloudconformity.com/knowledge-base/aws/AG/tracing.html,,,,
aws,AG-004,Ensure Content Encoding is enabled for your APIs,base,Content Encoding,ContentEncoding,resource,MEDIUM,NO,NO,YES,NO,NO,2018-12-06,2017-01-01,https://www.cloudconformity.com/knowledge-base/aws/AG/content-encoding.html,,,,
aws,AG-005,Ensure Amazon API Gateway APIs are only accessible through private API endpoints,base,Private Endpoint,PrivateEndpoint,resource,MEDIUM,YES,NO,NO,NO,NO,2018-12-06,2017-01-01,https://www.cloudconformity.com/knowledge-base/aws/AG/private-endpoint.html,,,,
aws,AG-006,Enable SSL Client Certificate,base,Client Certificate,ClientCertificate,resource,MEDIUM,YES,NO,NO,NO,NO,2019-04-04,2020-12-18,https://www.cloudconformity.com/knowledge-base/aws/AG/client-ssl-certificate-enabled.html,,,,
aws,AG-007,Ensure that AWS Web Application Firewall (WAF) is integrated with Amazon API Gateway,base,API Gateway Integrated With AWS WAF,APIGatewayIntegratedWithWAF,resource,MEDIUM,YES,NO,NO,NO,NO,2019-04-04,2017-01-01,https://www.cloudconformity.com/knowledge-base/aws/AG/api-gateway-integrated-with-waf.html,,,,
aws,AG-008,Ensure that SSL client certificates associated with API Gateway APIs are rotated every 365 days.,base,Rotate Expiring SSL Client Certificates,RotateClientCertificate,resource,MEDIUM,YES,NO,NO,NO,NO,2020-06-30,2017-01-01,https://www.cloudconformity.com/knowledge-base/aws/AG/client-ssl-certificate-rotation.html,,,,
aws,GD-001,Ensure GuardDuty is enabled in all regions,base,GuardDuty Enabled,GuardDutyEnabled,service,MEDIUM,YES,NO,NO,NO,NO,2017-01-01,2019-06-03,https://www.cloudconformity.com/knowledge-base/aws/GD/guardduty-enabled.html,,,,
aws,GD-002,Check for AWS GuardDuty findings and resolve them step by step to ensure that your AWS infrastructure is protected against security threats,base,GuardDuty Findings,Findings,resource,MEDIUM,YES,NO,NO,NO,NO,2017-01-01,2020-10-14,https://www.cloudconformity.com/knowledge-base/aws/GD/findings.html,True,,,
aws,GD-003,Monitor AWS GuardDuty configuration changes,rtm,AWS GuardDuty Configuration Changes,ServiceConfigurationChanges,event,HIGH,YES,NO,NO,NO,NO,2018-11-19,2017-01-01,https://www.cloudconformity.com/knowledge-base/aws/GD/configuration-changes.html,,,,
aws,HEALTH-001,Ensure you have ongoing visibility into the health state of your AWS resources,base,Health Events,Events,resource,MEDIUM,NO,NO,YES,NO,NO,2017-01-01,2017-01-01,https://www.cloudconformity.com/knowledge-base/aws/HEALTH/events.html,,,,
aws,CS-001,Ensure that all AWS Config Rules evaluation results are compliant,base,AWS Custom Rule,EvaluationResults,resource,MEDIUM,YES,YES,YES,YES,YES,2017-01-01,2019-11-20,https://www.cloudconformity.com/knowledge-base/aws/CS/evaluation-results.html,,,,
aws,MQ-001,Ensure Auto Minor Version Upgrade is enabled for MQ to automatically receive minor engine upgrades during the maintenance window,base,MQ Auto Minor Version Upgrade,AutoMinorVersionUpgrade,resource,MEDIUM,YES,NO,NO,NO,NO,2018-04-09,2020-04-08,https://www.cloudconformity.com/knowledge-base/aws/MQ/auto-minor-version-upgrade.html,,,,
aws,MQ-002,Ensure AWS MQ brokers are not publicly accessible in order to avoid exposing sensitive data and minimize security risks.,base,Publicly Accessible MQ Brokers,PubliclyAccessible,resource,MEDIUM,YES,NO,NO,NO,NO,2017-01-01,2020-04-08,https://www.cloudconformity.com/knowledge-base/aws/MQ/publicly-accessible.html,,,,
aws,MQ-003,Ensure MQ brokers are using the active/standby deployment mode for high availability,base,MQ Deployment Mode,DeploymentMode,resource,LOW,NO,YES,NO,NO,NO,2017-01-01,2020-04-08,https://www.cloudconformity.com/knowledge-base/aws/MQ/deployment-mode.html,,,,
aws,MQ-004,Ensure that your Amazon MQ brokers are using the latest version of Apache ActiveMQ broker engine,base,MQ Engine Version,EngineVersion,resource,LOW,YES,YES,YES,NO,NO,2018-08-20,2020-04-08,https://www.cloudconformity.com/knowledge-base/aws/MQ/engine-version.html,,,,
aws,MQ-005,Ensure that your Amazon MQ brokers have Log Exports feature enabled,base,MQ Log Exports,LogExports,resource,LOW,YES,YES,YES,NO,YES,2019-04-04,2020-04-08,https://www.cloudconformity.com/knowledge-base/aws/MQ/log-exports.html,,,,
aws,MQ-006,Ensure that the Amazon MQ broker instances provisioned in your AWS account have the desired instance type,base,MQ Desired Broker Instance Type,DesiredInstanceType,resource,MEDIUM,YES,NO,NO,NO,NO,2019-06-03,2020-04-08,https://www.cloudconformity.com/knowledge-base/aws/MQ/desired-instance-type.html,,True,,
aws,MQ-007,Enable AWS MQ Network of Brokers,base,MQ Network of Brokers,NetworkOfBrokers,resource,MEDIUM,NO,YES,NO,NO,NO,2019-06-03,2020-04-08,https://www.cloudconformity.com/knowledge-base/aws/MQ/network-of-brokers.html,,,,
aws,Firehose-001,Ensure Kinesis Firehose delivery streams are encrypted,base,Firehose Delivery Stream Encryption,DeliveryStreamEncryption,resource,HIGH,YES,NO,NO,NO,NO,2018-09-27,2017-01-01,https://www.cloudconformity.com/knowledge-base/aws/Firehose/delivery-stream-encrypted.html,,,,
aws,SSM-001,Ensure SSM parameters are encrypted,base,SSM Parameter Encryption,ParameterEncryption,resource,MEDIUM,YES,NO,NO,NO,NO,2018-10-08,2017-01-01,https://www.cloudconformity.com/knowledge-base/aws/SSM/parameters-encrypted.html,,,,
aws,Route53Domains-001,Monitor Route 53 Domains configuration changes,rtm,Amazon Route 53 Domains Configuration Changes,ServiceConfigurationChanges,event,HIGH,YES,NO,NO,NO,NO,2018-11-19,2017-01-01,https://www.cloudconformity.com/knowledge-base/aws/Route53Domains/configuration-changes.html,,,,
aws,SageMaker-001,Ensure SageMaker notebook instances are deployed into a VPC,base,Amazon SageMaker Notebook Instance In VPC,NotebookInstanceInVPC,resource,MEDIUM,YES,NO,NO,NO,NO,2018-11-19,2017-01-01,https://www.cloudconformity.com/knowledge-base/aws/SageMaker/notebook-instance-in-vpc.html,,,,
aws,SageMaker-002,Ensure SageMaker notebook instance storage volumes are encrypted with Amazon KMS Customer Master Keys (CMKs),base,Notebook Data Encrypted With KMS Customer Master Keys,NotebookDataEncryptedWithCMK,resource,HIGH,YES,NO,NO,NO,NO,2018-11-19,2017-01-01,https://www.cloudconformity.com/knowledge-base/aws/SageMaker/notebook-data-encrypted-with-kms-customer-master-keys.html,,,,
aws,SageMaker-003,Enable SageMaker Notebook Instance Data Encryption,base,Notebook Data Encrypted,NotebookDataEncrypted,resource,HIGH,YES,NO,NO,NO,NO,2019-06-03,2017-01-01,https://www.cloudconformity.com/knowledge-base/aws/SageMaker/notebook-data-encrypted.html,,,,
aws,SageMaker-004,Ensure Notebook instance is not publicly available,base,Notebook Direct Internet Access,NotebookDirectInternetAccess,resource,MEDIUM,YES,NO,NO,NO,NO,2019-06-03,2017-01-01,https://www.cloudconformity.com/knowledge-base/aws/SageMaker/notebook-direct-internet-access.html,,,,
aws,DAX-001,Ensure DAX clusters enforce Server-Side Encryption,base,Cluster Encryption,EncryptionEnabled,resource,HIGH,YES,NO,NO,NO,NO,2018-12-06,2019-10-09,https://www.cloudconformity.com/knowledge-base/aws/DAX/encryption-enabled.html,,,,
aws,Neptune-001,Enable Auto Minor Version Upgrade,base,Neptune Auto Minor Version Upgrade,AutoMinorVersionUpgrade,resource,MEDIUM,YES,NO,NO,NO,NO,2018-12-06,2019-10-09,https://www.cloudconformity.com/knowledge-base/aws/Neptune/auto-minor-version-upgrade.html,,,,
aws,Neptune-002,Use KMS Customer Master Keys for AWS Neptune Data Encryption,base,Neptune Database Encrypted With KMS Customer Master Keys,EncryptedWithCMK,resource,HIGH,YES,NO,NO,NO,NO,2018-12-06,2019-10-09,https://www.cloudconformity.com/knowledge-base/aws/Neptune/encrypted-with-kms-customer-master-keys.html,,,,
aws,Neptune-003,Amazon Neptune Sufficient Backup Retention Period,base,Neptune Database Backup Retention Period,SufficientBackupRetentionPeriod,resource,MEDIUM,NO,YES,NO,NO,NO,2018-12-06,2019-10-09,https://www.cloudconformity.com/knowledge-base/aws/Neptune/sufficient-backup-retention-period.html,,,,
aws,Neptune-004,Enable Amazon Neptune Multi-AZ,base,Neptune Multi-AZ,MultiAZ,resource,MEDIUM,NO,YES,NO,NO,NO,2018-12-06,2019-10-09,https://www.cloudconformity.com/knowledge-base/aws/Neptune/multi-az.html,,,,
aws,Neptune-005,Enable IAM Database Authentication,base,IAM Database Authentication,IAMDatabaseAuthentication,resource,MEDIUM,YES,NO,NO,NO,NO,2018-12-06,2019-10-09,https://www.cloudconformity.com/knowledge-base/aws/Neptune/iam-db-authentication.html,,,,
aws,Neptune-006,Enable AWS Neptune Data Encryption,base,Neptune Database Encryption Enabled,EncryptionEnabled,resource,HIGH,YES,NO,NO,NO,NO,2018-12-06,2019-10-09,https://www.cloudconformity.com/knowledge-base/aws/Neptune/encryption-enabled.html,,,,
aws,Neptune-007,Determine if the AWS Neptune database instances provisioned in your AWS account have the desired instance type established,base,Neptune  Desired Instance Type,DesiredInstanceType,resource,MEDIUM,YES,NO,NO,NO,NO,2019-04-04,2019-10-09,https://www.cloudconformity.com/knowledge-base/aws/Neptune/desired-instance-type.html,,True,,
aws,ECR-001,Ensure that Amazon Elastic Container Registry (ECR) repositories are not exposed to everyone,base,ECR Repository Exposed,RepositoryExposed,resource,HIGH,YES,NO,NO,NO,NO,2019-01-17,2017-01-01,https://www.cloudconformity.com/knowledge-base/aws/ECR/repository-exposed.html,,,,
aws,ECR-002,Ensure that Amazon ECR repositories do not allow unknown cross account access,base,Repository Cross Account Access,RepositoryCrossAccountAccess,resource,HIGH,YES,NO,NO,NO,NO,2019-01-17,2017-01-01,https://www.cloudconformity.com/knowledge-base/aws/ECR/repository-cross-account-access.html,,,,
aws,ECR-003,Ensure that each Amazon ECR container image is automatically scanned for vulnerabilities when pushed to a repository,base,Enable Scan on Push for ECR Container Images,ScanOnPush,resource,MEDIUM,YES,NO,NO,NO,NO,2021-02-08,2017-01-01,https://www.cloudconformity.com/knowledge-base/aws/ECR/scan-on-push.html,,,,
aws,Glue-001,Ensure that at-rest encryption is enabled for metadata stored in the data catalog,base,Glue Data Catalog Encryption At Rest,DataCatalogEncryptionAtRest,resource,MEDIUM,YES,NO,NO,NO,NO,2019-01-17,2020-06-01,https://www.cloudconformity.com/knowledge-base/aws/Glue/data-catalog-encryption-at-rest.html,,,,
aws,Glue-002,Ensure Glue Data Catalog is encrypted with CMKs,base,Glue Data Catalog Encrypted With KMS Customer Master Keys,DataCatalogEncryptedWithCMK,resource,HIGH,YES,NO,NO,NO,NO,2019-01-17,2020-06-01,https://www.cloudconformity.com/knowledge-base/aws/Glue/data-catalog-encryption-at-rest-with-cmk.html,,,,
aws,Glue-003,Enable S3 Encryption for AWS Glue,base,S3 Encryption Mode,S3EncryptionMode,resource,MEDIUM,YES,NO,NO,NO,NO,2019-04-04,2020-06-01,https://www.cloudconformity.com/knowledge-base/aws/Glue/s3-encryption-enabled.html,,,,
aws,Glue-004,Enable CloudWatch Logs Encryption for AWS Glue,base,CloudWatch Logs Encryption Mode,CloudWatchLogsEncryptionMode,resource,MEDIUM,YES,NO,NO,NO,NO,2019-04-04,2020-06-01,https://www.cloudconformity.com/knowledge-base/aws/Glue/cloud-watch-logs-encryption-enabled.html,,,,
aws,Glue-005,Enable Job Bookmark Encryption for AWS Glue,base,Job Bookmark Encryption Mode,JobBookmarkEncryptionMode,resource,MEDIUM,YES,NO,NO,NO,NO,2019-04-04,2020-06-01,https://www.cloudconformity.com/knowledge-base/aws/Glue/job-bookmark-encryption-enabled.html,,,,
aws,XRay-001,Ensure AWS X-Ray trace data is encrypted with CMKs,base,X-Ray Data Encrypted With KMS Customer Master Keys,DataEncryptedWithCMK,resource,HIGH,YES,NO,NO,NO,NO,2019-01-17,2019-06-03,https://www.cloudconformity.com/knowledge-base/aws/XRay/encrypted-with-kms-customer-master-keys.html,,True,,
aws,SecretsManager-001,Ensure that AWS Secrets Manager service enforces data-at-rest encryption using KMS CMKs,base,Secret Encrypted With KMS Customer Master Keys,SecretEncryptedWithCMK,resource,HIGH,YES,NO,NO,NO,NO,2019-01-17,2019-06-03,https://www.cloudconformity.com/knowledge-base/aws/SecretsManager/secret-encrypted-with-kms-customer-master-keys.html,,,,
aws,SecretsManager-002,Ensure that automatic rotation is enabled for your Amazon Secrets Manager secrets,base,Secret Rotation Enabled,RotationEnabled,resource,MEDIUM,YES,NO,NO,NO,NO,2019-02-07,2020-11-30,https://www.cloudconformity.com/knowledge-base/aws/SecretsManager/rotation-enabled.html,,,,
aws,SecretsManager-003,Ensure that Amazon Secrets Manager automatic rotation interval is properly configured,base,Secret Rotation Interval,RotationInterval,resource,MEDIUM,YES,NO,NO,NO,NO,2019-02-07,2020-11-30,https://www.cloudconformity.com/knowledge-base/aws/SecretsManager/rotation-interval.html,,,,
aws,SecretsManager-004,Ensure that Amazon Secrets Manager service is used in your AWS account to manage access credentials,base,Secrets Manager In Use,SecretsManagerInUse,service,MEDIUM,YES,NO,NO,NO,NO,2019-04-04,2019-06-03,https://www.cloudconformity.com/knowledge-base/aws/SecretsManager/secrets-manager-in-use.html,,,,
aws,DocumentDB-001,Ensure that Amazon DocumentDB clusters have set a minimum backup retention period,base,DocumentDB Sufficient Backup Retention Period,SufficientBackupRetentionPeriod,resource,MEDIUM,NO,YES,NO,NO,NO,2019-04-04,2020-01-02,https://www.cloudconformity.com/knowledge-base/aws/DocumentDB/sufficient-backup-retention-period.html,,,,
aws,DocumentDB-002,Enable encryption at rest for AWS DocumentDB clusters,base,DocumentDB Encryption Enabled,EncryptionEnabled,resource,HIGH,YES,NO,NO,NO,NO,2019-04-04,2020-01-02,https://www.cloudconformity.com/knowledge-base/aws/DocumentDB/encryption-enabled.html,,,,
aws,DocumentDB-003,Ensure AWS DocumentDB clusters are encrypted with KMS Customer Master Keys,base,DocumentDB Clusters Encrypted with KMS CMKs,EncryptedWithCMK,resource,HIGH,YES,NO,NO,NO,NO,2019-04-04,2020-01-02,https://www.cloudconformity.com/knowledge-base/aws/DocumentDB/encrypted-with-cmk.html,,,,
aws,DocumentDB-004,Enable AWS DocumentDB Log Exports,base,Log Exports,LogExports,resource,LOW,YES,YES,YES,NO,YES,2019-06-03,2020-01-02,https://www.cloudconformity.com/knowledge-base/aws/DocumentDB/log-exports.html,,,,
aws,DMS-001,Ensure Amazon Database Migration Service (DMS) are not publicly accessible,base,Publicly Accessible DMS Replication Instances,PubliclyAccessible,resource,HIGH,YES,NO,NO,NO,NO,2019-06-03,2017-01-01,https://www.cloudconformity.com/knowledge-base/aws/DMS/publicly-accessible.html,,,,
aws,DMS-002,Ensure Amazon Database Migration Service (DMS) replication instances have the Auto Minor Version Upgrade feature enabled,base,DMS Auto Minor Version Upgrade,AutoMinorVersionUpgrade,resource,MEDIUM,YES,NO,NO,NO,NO,2019-06-03,2017-01-01,https://www.cloudconformity.com/knowledge-base/aws/DMS/auto-minor-version-upgrade.html,,,,
aws,DMS-003,Ensure DMS replication instances are launched into Multi-AZ,base,DMS Multi-AZ,MultiAZ,resource,MEDIUM,NO,YES,NO,NO,NO,2019-06-03,2017-01-01,https://www.cloudconformity.com/knowledge-base/aws/DMS/multi-az.html,,,,
aws,DMS-004,Ensure AWS Database Migration Service (DMS) replication instances are encrypted with KMS Customer Master Keys (CMKs),base,DMS Replication Instances Encrypted with KMS CMKs,EncryptedWithCMK,resource,HIGH,YES,NO,NO,NO,NO,2019-06-03,2017-01-01,https://www.cloudconformity.com/knowledge-base/aws/DMS/encrypted-with-cmk.html,,,,
aws,Misc-001,Monitor your account so that you only use PROTECTED Compliant services,rtm,Only Australian Cyber Security Centre (ACSC) PROTECTED compliant services are in use,ProtectedEligibleServices,event,HIGH,YES,NO,NO,NO,NO,2019-08-30,2019-09-03,https://www.cloudconformity.com/knowledge-base/aws/Misc/protected-eligible-services.html,,True,,
aws,EKS-001,Ensure that AWS EKS cluster endpoint access is not public and prone to security risks,base,EKS Cluster Endpoint Public Access,EndpointPublicAccess,resource,MEDIUM,YES,NO,NO,NO,NO,2019-10-09,2017-01-01,https://www.cloudconformity.com/knowledge-base/aws/EKS/endpoint-access.html,,,,
aws,EKS-002,Ensure that the latest version of Kubernetes is installed on your Amazon EKS clusters,base,Kubernetes Cluster Version,KubernetesClusterVersion,resource,LOW,YES,YES,YES,NO,NO,2019-10-09,2017-01-01,https://www.cloudconformity.com/knowledge-base/aws/EKS/kubernetes-version.html,,,,
aws,EKS-003,Ensure that EKS control plane logging is enabled for your Amazon EKS clusters,base,Kubernetes Cluster Logging,ClusterLogging,resource,LOW,YES,NO,NO,NO,NO,2019-10-09,2017-01-01,https://www.cloudconformity.com/knowledge-base/aws/EKS/cluster-logging.html,,,,
